sample_id,asv_id,health,n_reads,rclr
2016_S_SB_H_239,ASV3282,N,0,0
2016_S_SB_H_239,ASV3286,N,0,0
2016_S_SB_H_239,ASV3289,N,0,0
2016_S_SB_H_239,ASV3291,N,0,0
2016_S_SB_H_239,ASV3304,N,0,0
2016_S_SB_H_239,ASV3307,N,0,0
2016_S_SB_H_239,ASV3313,N,0,0
2016_S_SB_H_239,ASV3316,N,0,0
2016_S_SB_H_239,ASV3317,N,0,0
2016_S_SB_H_239,ASV3326,N,0,0
2016_S_SB_H_239,ASV3331,N,0,0
2016_S_SB_H_239,ASV3335,N,0,0
2016_S_SB_H_239,ASV3338,N,0,0
2016_S_SB_H_239,ASV3341,N,0,0
2016_S_SB_H_239,ASV3350,N,0,0
2016_S_SB_H_239,ASV3355,N,0,0
2016_S_SB_H_239,ASV3367,N,0,0
2016_S_SB_H_239,ASV3371,N,0,0
2016_S_SB_H_239,ASV3374,N,0,0
2016_S_SB_H_239,ASV3380,N,0,0
2016_S_SB_H_239,ASV3387,N,0,0
2016_S_SB_H_239,ASV3402,N,0,0
2016_S_SB_H_239,ASV3417,N,0,0
2016_S_SB_H_239,ASV3419,N,0,0
2016_S_SB_H_239,ASV3438,N,0,0
2016_S_SB_H_239,ASV3447,N,0,0
2016_S_SB_H_239,ASV3455,N,0,0
2016_S_SB_H_239,ASV3462,N,0,0
2016_S_SB_H_239,ASV3467,N,0,0
2016_S_SB_H_239,ASV3468,N,0,0
2016_S_SB_H_239,ASV3469,N,0,0
2016_S_SB_H_239,ASV3474,N,0,0
2016_S_SB_H_239,ASV3480,N,0,0
2016_S_SB_H_239,ASV3481,N,0,0
2016_S_SB_H_239,ASV3495,N,0,0
2016_S_SB_H_239,ASV3503,N,0,0
2016_S_SB_H_239,ASV3515,N,0,0
2016_S_SB_H_239,ASV3525,N,0,0
2016_S_SB_H_239,ASV3527,N,0,0
2016_S_SB_H_239,ASV3559,N,0,0
2016_S_SB_H_239,ASV3562,N,0,0
2016_S_SB_H_239,ASV3576,N,0,0
2016_S_SB_H_239,ASV3580,N,0,0
2016_S_SB_H_239,ASV3590,N,0,0
2016_S_SB_H_239,ASV3600,N,0,0
2016_S_SB_H_239,ASV3613,N,0,0
2016_S_SB_H_239,ASV3635,N,0,0
2016_S_SB_H_239,ASV3640,N,0,0
2016_S_SB_H_239,ASV3654,N,0,0
2016_S_SB_H_239,ASV3671,N,0,0
2016_S_SB_H_239,ASV3686,N,0,0
2016_S_SB_H_239,ASV3702,N,0,0
2016_S_SB_H_239,ASV3734,N,0,0
2016_S_SB_H_239,ASV3739,N,0,0
2016_S_SB_H_239,ASV3759,N,0,0
2016_S_SB_H_239,ASV3776,N,0,0
2016_S_SB_H_239,ASV3779,N,0,0
2016_S_SB_H_239,ASV3795,N,0,0
2016_S_SB_H_239,ASV3819,N,0,0
2016_S_SB_H_239,ASV3821,N,0,0
2016_S_SB_H_239,ASV3840,N,0,0
2016_S_SB_H_239,ASV3849,N,0,0
2016_S_SB_H_239,ASV3865,N,0,0
2016_S_SB_H_239,ASV3868,N,0,0
2016_S_SB_H_239,ASV3878,N,0,0
2016_S_SB_H_239,ASV3880,N,0,0
2016_S_SB_H_239,ASV3881,N,0,0
2016_S_SB_H_239,ASV3882,N,0,0
2016_S_SB_H_239,ASV3883,N,0,0
2016_S_SB_H_239,ASV3916,N,0,0
2016_S_SB_H_239,ASV3926,N,0,0
2016_S_SB_H_239,ASV3943,N,0,0
2016_S_SB_H_239,ASV3944,N,0,0
2016_S_SB_H_239,ASV3964,N,0,0
2016_S_SB_H_239,ASV3968,N,0,0
2016_S_SB_H_239,ASV3969,N,0,0
2016_S_SB_H_239,ASV3979,N,0,0
2016_S_SB_H_239,ASV3980,N,0,0
2016_S_SB_H_239,ASV3988,N,0,0
2016_S_SB_H_239,ASV3998,N,0,0
2016_S_SB_H_239,ASV4008,N,0,0
2016_S_SB_H_239,ASV4009,N,0,0
2016_S_SB_H_239,ASV4011,N,0,0
2016_S_SB_H_239,ASV4075,N,0,0
2016_S_SB_H_239,ASV4078,N,0,0
2016_S_SB_H_239,ASV4079,N,0,0
2016_S_SB_H_239,ASV4090,N,0,0
2016_S_SB_H_239,ASV4104,N,0,0
2016_S_SB_H_239,ASV4108,N,0,0
2016_S_SB_H_239,ASV4128,N,0,0
2016_S_SB_H_239,ASV4130,N,0,0
2016_S_SB_H_239,ASV4151,N,0,0
2016_S_SB_H_239,ASV4152,N,0,0
2016_S_SB_H_239,ASV4169,N,0,0
2016_S_SB_H_239,ASV4178,N,0,0
2016_S_SB_H_239,ASV4184,N,0,0
2016_S_SB_H_239,ASV4190,N,0,0
2016_S_SB_H_239,ASV4194,N,0,0
2016_S_SB_H_239,ASV4225,N,0,0
2016_S_SB_H_239,ASV4236,N,0,0
2016_S_SB_H_239,ASV4240,N,0,0
2016_S_SB_H_239,ASV4274,N,0,0
2016_S_SB_H_239,ASV4276,N,0,0
2016_S_SB_H_239,ASV4306,N,0,0
2016_S_SB_H_239,ASV4311,N,0,0
2016_S_SB_H_239,ASV4325,N,0,0
2016_S_SB_H_239,ASV4340,N,0,0
2016_S_SB_H_239,ASV4353,N,0,0
2016_S_SB_H_239,ASV4356,N,0,0
2016_S_SB_H_239,ASV4361,N,0,0
2016_S_SB_H_239,ASV4365,N,0,0
2016_S_SB_H_239,ASV4451,N,0,0
2016_S_SB_H_239,ASV4470,N,0,0
2016_S_SB_H_239,ASV4488,N,0,0
2016_S_SB_H_239,ASV4497,N,0,0
2016_S_SB_H_239,ASV4523,N,0,0
2016_S_SB_H_239,ASV4526,N,0,0
2016_S_SB_H_239,ASV4534,N,0,0
2016_S_SB_H_239,ASV4535,N,0,0
2016_S_SB_H_239,ASV4587,N,0,0
2016_S_SB_H_239,ASV4598,N,0,0
2016_S_SB_H_239,ASV4607,N,0,0
2016_S_SB_H_239,ASV4630,N,0,0
2016_S_SB_H_239,ASV4637,N,0,0
2016_S_SB_H_239,ASV4655,N,0,0
2016_S_SB_H_239,ASV4656,N,0,0
2016_S_SB_H_239,ASV4677,N,0,0
2016_S_SB_H_239,ASV4696,N,0,0
2016_S_SB_H_239,ASV4700,N,0,0
2016_S_SB_H_239,ASV4720,N,0,0
2016_S_SB_H_239,ASV4725,N,0,0
2016_S_SB_H_239,ASV4743,N,0,0
2016_S_SB_H_239,ASV4754,N,0,0
2016_S_SB_H_239,ASV4767,N,0,0
2016_S_SB_H_239,ASV4794,N,0,0
2016_S_SB_H_239,ASV4798,N,0,0
2016_S_SB_H_239,ASV4828,N,0,0
2016_S_SB_H_239,ASV4840,N,0,0
2016_S_SB_H_239,ASV4879,N,0,0
2016_S_SB_H_239,ASV4880,N,0,0
2016_S_SB_H_239,ASV4884,N,0,0
2016_S_SB_H_239,ASV4895,N,0,0
2016_S_SB_H_239,ASV4913,N,0,0
2016_S_SB_H_239,ASV4914,N,0,0
2016_S_SB_H_239,ASV4915,N,0,0
2016_S_SB_H_239,ASV4938,N,0,0
2016_S_SB_H_239,ASV4981,N,0,0
2016_S_SB_H_239,ASV4984,N,0,0
2016_S_SB_H_239,ASV4997,N,0,0
2016_S_SB_H_239,ASV5008,N,0,0
2016_S_SB_H_239,ASV5011,N,0,0
2016_S_SB_H_239,ASV5012,N,0,0
2016_S_SB_H_239,ASV5013,N,0,0
2016_S_SB_H_239,ASV5021,N,0,0
2016_S_SB_H_239,ASV5027,N,0,0
2016_S_SB_H_239,ASV5068,N,0,0
2016_S_SB_H_239,ASV5083,N,0,0
2016_S_SB_H_239,ASV5117,N,0,0
2016_S_SB_H_239,ASV5119,N,0,0
2016_S_SB_H_239,ASV5158,N,0,0
2016_S_SB_H_239,ASV5186,N,0,0
2016_S_SB_H_239,ASV5196,N,0,0
2016_S_SB_H_239,ASV5209,N,0,0
2016_S_SB_H_239,ASV5218,N,0,0
2016_S_SB_H_239,ASV5257,N,0,0
2016_S_SB_H_239,ASV5295,N,0,0
2016_S_SB_H_239,ASV5323,N,1,-2.105885109965423
2016_S_SB_H_239,ASV5327,N,0,0
2016_S_SB_H_239,ASV5361,N,0,0
2016_S_SB_H_239,ASV5376,N,0,0
2016_S_SB_H_239,ASV5377,N,0,0
2016_S_SB_H_239,ASV5378,N,0,0
2016_S_SB_H_239,ASV5380,N,0,0
2016_S_SB_H_239,ASV5438,N,0,0
2016_S_SB_H_239,ASV5444,N,0,0
2016_S_SB_H_239,ASV5462,N,0,0
2016_S_SB_H_239,ASV5490,N,0,0
2016_S_SB_H_239,ASV5491,N,0,0
2016_S_SB_H_239,ASV5522,N,0,0
2016_S_SB_H_239,ASV5528,N,0,0
2016_S_SB_H_239,ASV5529,N,0,0
2016_S_SB_H_239,ASV5554,N,0,0
2016_S_SB_H_239,ASV5555,N,0,0
2016_S_SB_H_239,ASV5566,N,0,0
2016_S_SB_H_239,ASV5568,N,0,0
2016_S_SB_H_239,ASV5570,N,0,0
2016_S_SB_H_239,ASV5605,N,0,0
2016_S_SB_H_239,ASV5619,N,0,0
2016_S_SB_H_239,ASV5621,N,0,0
2016_S_SB_H_239,ASV5638,N,0,0
2016_S_SB_H_239,ASV5647,N,0,0
2016_S_SB_H_239,ASV5660,N,0,0
2016_S_SB_H_239,ASV5665,N,0,0
2016_S_SB_H_239,ASV5675,N,0,0
2016_S_SB_H_239,ASV5700,N,0,0
2016_S_SB_H_239,ASV5722,N,0,0
2016_S_SB_H_239,ASV5749,N,0,0
2016_S_SB_H_239,ASV5758,N,0,0
2016_S_SB_H_239,ASV5760,N,0,0
2016_S_SB_H_239,ASV5777,N,0,0
2016_S_SB_H_239,ASV5802,N,0,0
2016_S_SB_H_239,ASV5863,N,0,0
2016_S_SB_H_239,ASV5884,N,0,0
2016_S_SB_H_239,ASV5886,N,0,0
2016_S_SB_H_239,ASV5898,N,0,0
2016_S_SB_H_239,ASV5930,N,0,0
2016_S_SB_H_239,ASV5965,N,0,0
2016_S_SB_H_239,ASV5980,N,0,0
2016_S_SB_H_239,ASV6008,N,0,0
2016_S_SB_H_239,ASV6016,N,0,0
2016_S_SB_H_239,ASV6017,N,0,0
2016_S_SB_H_239,ASV6019,N,0,0
2016_S_SB_H_239,ASV6104,N,0,0
2016_S_SB_H_239,ASV6115,N,0,0
2016_S_SB_H_239,ASV6125,N,0,0
2016_S_SB_H_239,ASV6129,N,0,0
2016_S_SB_H_239,ASV6165,N,0,0
2016_S_SB_H_239,ASV6175,N,0,0
2016_S_SB_H_239,ASV6225,N,0,0
2016_S_SB_H_239,ASV6233,N,0,0
2016_S_SB_H_239,ASV6247,N,0,0
2016_S_SB_H_239,ASV6374,N,0,0
2016_S_SB_H_239,ASV6379,N,0,0
2016_S_SB_H_239,ASV6476,N,0,0
2016_S_SB_H_239,ASV6516,N,0,0
2016_S_SB_H_239,ASV6564,N,0,0
2016_S_SB_H_239,ASV6590,N,0,0
2016_S_SB_H_239,ASV6593,N,0,0
2016_S_SB_H_239,ASV6598,N,0,0
2016_S_SB_H_239,ASV6624,N,0,0
2016_S_SB_H_239,ASV6640,N,0,0
2016_S_SB_H_239,ASV6765,N,0,0
2016_S_SB_H_239,ASV6773,N,0,0
2016_S_SB_H_239,ASV6775,N,0,0
2016_S_SB_H_239,ASV6790,N,0,0
2016_S_SB_H_239,ASV6798,N,0,0
2016_S_SB_H_239,ASV6800,N,0,0
2016_S_SB_H_239,ASV6887,N,0,0
2016_S_SB_H_239,ASV6904,N,0,0
2016_S_SB_H_239,ASV6941,N,0,0
2016_S_SB_H_239,ASV6947,N,0,0
2016_S_SB_H_239,ASV7010,N,0,0
2016_S_SB_H_239,ASV7052,N,0,0
2016_S_SB_H_239,ASV7097,N,0,0
2016_S_SB_H_239,ASV7129,N,0,0
2016_S_SB_H_239,ASV7138,N,0,0
2016_S_SB_H_239,ASV7179,N,0,0
2016_S_SB_H_239,ASV7206,N,0,0
2016_S_SB_H_239,ASV7288,N,0,0
2016_S_SB_H_239,ASV7295,N,0,0
2016_S_SB_H_239,ASV7296,N,0,0
2016_S_SB_H_239,ASV7300,N,0,0
2016_S_SB_H_239,ASV7310,N,0,0
2016_S_SB_H_239,ASV7347,N,0,0
2016_S_SB_H_239,ASV7389,N,0,0
2016_S_SB_H_239,ASV7402,N,0,0
2016_S_SB_H_239,ASV7508,N,0,0
2016_S_SB_H_239,ASV7557,N,0,0
2016_S_SB_H_239,ASV7580,N,0,0
2016_S_SB_H_239,ASV7619,N,0,0
2016_S_SB_H_239,ASV7654,N,0,0
2016_S_SB_H_239,ASV7803,N,0,0
2016_S_SB_H_239,ASV8120,N,0,0
2016_S_SB_H_239,ASV8157,N,0,0
2016_S_SB_H_239,ASV8315,N,0,0
2016_S_SB_H_239,ASV8338,N,0,0
2016_S_SB_H_239,ASV8385,N,0,0
2016_S_SB_H_239,ASV8390,N,0,0
2016_S_SB_H_239,ASV8496,N,0,0
2016_S_SB_H_239,ASV8564,N,0,0
2016_S_SB_H_239,ASV8589,N,0,0
2016_S_SB_H_239,ASV8608,N,0,0
2016_S_SB_H_239,ASV8635,N,0,0
2016_S_SB_H_239,ASV8639,N,0,0
2016_S_SB_H_239,ASV8817,N,0,0
2016_S_SB_H_239,ASV8830,N,0,0
2016_S_SB_H_239,ASV8885,N,0,0
2016_S_SB_H_239,ASV8890,N,0,0
2016_S_SB_H_239,ASV9078,N,0,0
2016_S_SB_H_239,ASV9152,N,0,0
2016_S_SB_H_239,ASV9160,N,0,0
2016_S_SB_H_239,ASV10022,N,0,0
2016_S_SB_H_239,ASV10097,N,0,0
2016_S_SB_H_239,ASV10786,N,0,0
2016_S_SB_H_239,ASV12199,N,0,0
2016_S_SB_H_240,ASV1,N,0,0
2016_S_SB_H_240,ASV3,N,0,0
2016_S_SB_H_240,ASV4,N,1,-2.474472596915066
2016_S_SB_H_240,ASV6,N,0,0
2016_S_SB_H_240,ASV7,N,0,0
2016_S_SB_H_240,ASV8,N,0,0
2016_S_SB_H_240,ASV9,N,1,-2.474472596915066
2016_S_SB_H_240,ASV10,N,0,0
2016_S_SB_H_240,ASV11,N,221,2.9236901046026866
2016_S_SB_H_240,ASV12,N,0,0
2016_S_SB_H_240,ASV15,N,0,0
2016_S_SB_H_240,ASV17,N,0,0
2016_S_SB_H_240,ASV20,N,0,0
2016_S_SB_H_240,ASV22,N,1599,4.902661115918889
2016_S_SB_H_240,ASV25,N,0,0
2016_S_SB_H_240,ASV26,N,0,0
2016_S_SB_H_240,ASV30,N,0,0
2016_S_SB_H_240,ASV35,N,0,0
2016_S_SB_H_240,ASV36,N,0,0
2016_S_SB_H_240,ASV37,N,0,0
2016_S_SB_H_240,ASV39,N,0,0
2016_S_SB_H_240,ASV40,N,47,1.3756750047949926
2016_S_SB_H_240,ASV41,N,0,0
2016_S_SB_H_240,ASV48,N,0,0
2016_S_SB_H_240,ASV50,N,0,0
2016_S_SB_H_240,ASV52,N,417,3.5586136248837357
2016_S_SB_H_240,ASV54,N,0,0
2016_S_SB_H_240,ASV56,N,0,0
2016_S_SB_H_240,ASV58,N,0,0
2016_S_SB_H_240,ASV64,N,0,0
2016_S_SB_H_240,ASV65,N,0,0
2016_S_SB_H_240,ASV67,N,22,0.6165698564432502
2016_S_SB_H_240,ASV68,N,0,0
2016_S_SB_H_240,ASV69,N,0,0
2016_S_SB_H_240,ASV71,N,0,0
2016_S_SB_H_240,ASV75,N,0,0
2016_S_SB_H_240,ASV80,N,0,0
2016_S_SB_H_240,ASV82,N,0,0
2016_S_SB_H_240,ASV83,N,0,0
2016_S_SB_H_240,ASV84,N,0,0
2016_S_SB_H_240,ASV85,N,0,0
2016_S_SB_H_240,ASV86,N,0,0
2016_S_SB_H_240,ASV87,N,0,0
2016_S_SB_H_240,ASV92,N,0,0
2016_S_SB_H_240,ASV93,N,0,0
2016_S_SB_H_240,ASV94,N,0,0
2016_S_SB_H_240,ASV97,N,0,0
2016_S_SB_H_240,ASV98,N,0,0
2016_S_SB_H_240,ASV100,N,0,0
2016_S_SB_H_240,ASV103,N,0,0
2016_S_SB_H_240,ASV104,N,0,0
2016_S_SB_H_240,ASV105,N,0,0
2016_S_SB_H_240,ASV107,N,0,0
2016_S_SB_H_240,ASV108,N,0,0
2016_S_SB_H_240,ASV109,N,0,0
2016_S_SB_H_240,ASV110,N,0,0
2016_S_SB_H_240,ASV112,N,0,0
2016_S_SB_H_240,ASV116,N,0,0
2016_S_SB_H_240,ASV118,N,0,0
2016_S_SB_H_240,ASV122,N,0,0
2016_S_SB_H_240,ASV123,N,0,0
2016_S_SB_H_240,ASV124,N,0,0
2016_S_SB_H_240,ASV126,N,0,0
2016_S_SB_H_240,ASV131,N,0,0
2016_S_SB_H_240,ASV133,N,0,0
2016_S_SB_H_240,ASV134,N,0,0
2016_S_SB_H_240,ASV135,N,0,0
2016_S_SB_H_240,ASV136,N,0,0
2016_S_SB_H_240,ASV137,N,0,0
2016_S_SB_H_240,ASV141,N,0,0
2016_S_SB_H_240,ASV142,N,0,0
2016_S_SB_H_240,ASV144,N,0,0
2016_S_SB_H_240,ASV145,N,0,0
2016_S_SB_H_240,ASV146,N,0,0
2016_S_SB_H_240,ASV149,N,0,0
2016_S_SB_H_240,ASV150,N,0,0
2016_S_SB_H_240,ASV151,N,0,0
2016_S_SB_H_240,ASV152,N,0,0
2016_S_SB_H_240,ASV153,N,0,0
2016_S_SB_H_240,ASV156,N,0,0
2016_S_SB_H_240,ASV160,N,0,0
2016_S_SB_H_240,ASV161,N,0,0
2016_S_SB_H_240,ASV165,N,0,0
2016_S_SB_H_240,ASV166,N,0,0
2016_S_SB_H_240,ASV167,N,0,0
2016_S_SB_H_240,ASV168,N,0,0
2016_S_SB_H_240,ASV171,N,0,0
2016_S_SB_H_240,ASV173,N,0,0
2016_S_SB_H_240,ASV174,N,0,0
2016_S_SB_H_240,ASV176,N,0,0
2016_S_SB_H_240,ASV178,N,0,0
2016_S_SB_H_240,ASV179,N,68,1.7450351082610411
2016_S_SB_H_240,ASV182,N,0,0
2016_S_SB_H_240,ASV183,N,0,0
2016_S_SB_H_240,ASV184,N,0,0
2016_S_SB_H_240,ASV185,N,0,0
2016_S_SB_H_240,ASV187,N,0,0
2016_S_SB_H_240,ASV189,N,0,0
2016_S_SB_H_240,ASV191,N,0,0
2016_S_SB_H_240,ASV193,N,0,0
2016_S_SB_H_240,ASV194,N,0,0
2016_S_SB_H_240,ASV195,N,0,0
2016_S_SB_H_240,ASV197,N,0,0
2016_S_SB_H_240,ASV200,N,0,0
2016_S_SB_H_240,ASV201,N,0,0
2016_S_SB_H_240,ASV202,N,70,1.7740226451342935
2016_S_SB_H_240,ASV203,N,0,0
2016_S_SB_H_240,ASV205,N,0,0
2016_S_SB_H_240,ASV206,N,0,0
2016_S_SB_H_240,ASV207,N,12,0.01043405287293453
2016_S_SB_H_240,ASV209,N,0,0
2016_S_SB_H_240,ASV210,N,0,0
2016_S_SB_H_240,ASV217,N,0,0
2016_S_SB_H_240,ASV218,N,0,0
2016_S_SB_H_240,ASV222,N,0,0
2016_S_SB_H_240,ASV228,N,0,0
2016_S_SB_H_240,ASV237,N,0,0
2016_S_SB_H_240,ASV241,N,0,0
2016_S_SB_H_240,ASV243,N,0,0
2016_S_SB_H_240,ASV248,N,0,0
2016_S_SB_H_240,ASV250,N,0,0
2016_S_SB_H_240,ASV251,N,0,0
2016_S_SB_H_240,ASV252,N,0,0
2016_S_SB_H_240,ASV253,N,0,0
2016_S_SB_H_240,ASV256,N,0,0
2016_S_SB_H_240,ASV259,N,0,0
2016_S_SB_H_240,ASV261,N,0,0
2016_S_SB_H_240,ASV263,N,0,0
2016_S_SB_H_240,ASV264,N,0,0
2016_S_SB_H_240,ASV265,N,0,0
2016_S_SB_H_240,ASV266,N,0,0
2016_S_SB_H_240,ASV269,N,20,0.521259676638925
2016_S_SB_H_240,ASV270,N,21,0.5700498408083572
2016_S_SB_H_240,ASV271,N,0,0
2016_S_SB_H_240,ASV272,N,0,0
2016_S_SB_H_240,ASV273,N,0,0
2016_S_SB_H_240,ASV275,N,0,0
2016_S_SB_H_240,ASV279,N,0,0
2016_S_SB_H_240,ASV280,N,0,0
2016_S_SB_H_240,ASV282,N,0,0
2016_S_SB_H_240,ASV283,N,0,0
2016_S_SB_H_240,ASV285,N,0,0
2016_S_SB_H_240,ASV288,N,0,0
2016_S_SB_H_240,ASV289,N,0,0
2016_S_SB_H_240,ASV291,N,0,0
2016_S_SB_H_240,ASV292,N,0,0
2016_S_SB_H_240,ASV294,N,0,0
2016_S_SB_H_240,ASV296,N,0,0
2016_S_SB_H_240,ASV297,N,0,0
2016_S_SB_H_240,ASV299,N,0,0
2016_S_SB_H_240,ASV302,N,0,0
2016_S_SB_H_240,ASV304,N,0,0
2016_S_SB_H_240,ASV306,N,0,0
2016_S_SB_H_240,ASV310,N,0,0
2016_S_SB_H_240,ASV314,N,0,0
2016_S_SB_H_240,ASV316,N,0,0
2016_S_SB_H_240,ASV317,N,0,0
2016_S_SB_H_240,ASV318,N,0,0
2016_S_SB_H_240,ASV320,N,0,0
2016_S_SB_H_240,ASV322,N,0,0
2016_S_SB_H_240,ASV323,N,0,0
2016_S_SB_H_240,ASV325,N,1,-2.474472596915066
2016_S_SB_H_240,ASV328,N,0,0
2016_S_SB_H_240,ASV329,N,0,0
2016_S_SB_H_240,ASV332,N,57,1.5685786709194844
2016_S_SB_H_240,ASV333,N,0,0
2016_S_SB_H_240,ASV334,N,0,0
2016_S_SB_H_240,ASV335,N,0,0
2016_S_SB_H_240,ASV338,N,0,0
2016_S_SB_H_240,ASV339,N,0,0
2016_S_SB_H_240,ASV340,N,0,0
2016_S_SB_H_240,ASV342,N,0,0
2016_S_SB_H_240,ASV345,N,0,0
2016_S_SB_H_240,ASV346,N,0,0
2016_S_SB_H_240,ASV347,N,0,0
2016_S_SB_H_240,ASV353,N,0,0
2016_S_SB_H_240,ASV355,N,0,0
2016_S_SB_H_240,ASV357,N,0,0
2016_S_SB_H_240,ASV359,N,0,0
2016_S_SB_H_240,ASV362,N,0,0
2016_S_SB_H_240,ASV364,N,0,0
2016_S_SB_H_240,ASV365,N,0,0
2016_S_SB_H_240,ASV368,N,0,0
2016_S_SB_H_240,ASV370,N,0,0
2016_S_SB_H_240,ASV371,N,0,0
2016_S_SB_H_240,ASV373,N,0,0
2016_S_SB_H_240,ASV374,N,1,-2.474472596915066
2016_S_SB_H_240,ASV375,N,0,0
2016_S_SB_H_240,ASV379,N,0,0
2016_S_SB_H_240,ASV382,N,0,0
2016_S_SB_H_240,ASV383,N,28,0.857731913260138
2016_S_SB_H_240,ASV385,N,0,0
2016_S_SB_H_240,ASV386,N,0,0
2016_S_SB_H_240,ASV388,N,0,0
2016_S_SB_H_240,ASV390,N,0,0
2016_S_SB_H_240,ASV392,N,0,0
2016_S_SB_H_240,ASV394,N,0,0
2016_S_SB_H_240,ASV395,N,0,0
2016_S_SB_H_240,ASV401,N,0,0
2016_S_SB_H_240,ASV403,N,0,0
2016_S_SB_H_240,ASV404,N,0,0
2016_S_SB_H_240,ASV405,N,0,0
2016_S_SB_H_240,ASV407,N,0,0
2016_S_SB_H_240,ASV411,N,0,0
2016_S_SB_H_240,ASV412,N,0,0
2016_S_SB_H_240,ASV413,N,0,0
2016_S_SB_H_240,ASV414,N,0,0
2016_S_SB_H_240,ASV415,N,0,0
2016_S_SB_H_240,ASV416,N,0,0
2016_S_SB_H_240,ASV417,N,0,0
2016_S_SB_H_240,ASV419,N,0,0
2016_S_SB_H_240,ASV423,N,0,0
2016_S_SB_H_240,ASV425,N,38,1.1631135628113198
2016_S_SB_H_240,ASV428,N,0,0
2016_S_SB_H_240,ASV430,N,1,-2.474472596915066
2016_S_SB_H_240,ASV431,N,0,0
2016_S_SB_H_240,ASV434,N,0,0
2016_S_SB_H_240,ASV436,N,0,0
2016_S_SB_H_240,ASV437,N,0,0
2016_S_SB_H_240,ASV439,N,0,0
2016_S_SB_H_240,ASV441,N,0,0
2016_S_SB_H_240,ASV442,N,0,0
2016_S_SB_H_240,ASV445,N,0,0
2016_S_SB_H_240,ASV449,N,0,0
2016_S_SB_H_240,ASV453,N,0,0
2016_S_SB_H_240,ASV454,N,0,0
2016_S_SB_H_240,ASV456,N,0,0
2016_S_SB_H_240,ASV457,N,0,0
2016_S_SB_H_240,ASV458,N,0,0
2016_S_SB_H_240,ASV462,N,0,0
2016_S_SB_H_240,ASV468,N,0,0
2016_S_SB_H_240,ASV474,N,0,0
2016_S_SB_H_240,ASV476,N,0,0
2016_S_SB_H_240,ASV477,N,0,0
2016_S_SB_H_240,ASV478,N,0,0
2016_S_SB_H_240,ASV480,N,0,0
2016_S_SB_H_240,ASV484,N,0,0
2016_S_SB_H_240,ASV490,N,0,0
2016_S_SB_H_240,ASV493,N,0,0
2016_S_SB_H_240,ASV494,N,0,0
2016_S_SB_H_240,ASV496,N,0,0
2016_S_SB_H_240,ASV497,N,0,0
2016_S_SB_H_240,ASV498,N,0,0
2016_S_SB_H_240,ASV499,N,0,0
2016_S_SB_H_240,ASV500,N,0,0
2016_S_SB_H_240,ASV501,N,0,0
2016_S_SB_H_240,ASV504,N,0,0
2016_S_SB_H_240,ASV505,N,0,0
2016_S_SB_H_240,ASV506,N,0,0
2016_S_SB_H_240,ASV507,N,0,0
2016_S_SB_H_240,ASV512,N,0,0
2016_S_SB_H_240,ASV513,N,0,0
2016_S_SB_H_240,ASV515,N,0,0
2016_S_SB_H_240,ASV518,N,0,0
2016_S_SB_H_240,ASV519,N,0,0
2016_S_SB_H_240,ASV520,N,0,0
2016_S_SB_H_240,ASV522,N,0,0
2016_S_SB_H_240,ASV524,N,0,0
2016_S_SB_H_240,ASV526,N,0,0
2016_S_SB_H_240,ASV532,N,0,0
2016_S_SB_H_240,ASV535,N,0,0
2016_S_SB_H_240,ASV537,N,0,0
2016_S_SB_H_240,ASV539,N,0,0
2016_S_SB_H_240,ASV543,N,0,0
2016_S_SB_H_240,ASV544,N,0,0
2016_S_SB_H_240,ASV545,N,0,0
2016_S_SB_H_240,ASV548,N,0,0
2016_S_SB_H_240,ASV551,N,0,0
2016_S_SB_H_240,ASV553,N,0,0
2016_S_SB_H_240,ASV557,N,0,0
2016_S_SB_H_240,ASV558,N,0,0
2016_S_SB_H_240,ASV559,N,0,0
2016_S_SB_H_240,ASV560,N,0,0
2016_S_SB_H_240,ASV562,N,0,0
2016_S_SB_H_240,ASV564,N,0,0
2016_S_SB_H_240,ASV565,N,0,0
2016_S_SB_H_240,ASV566,N,0,0
2016_S_SB_H_240,ASV568,N,0,0
2016_S_SB_H_240,ASV575,N,0,0
2016_S_SB_H_240,ASV582,N,0,0
2016_S_SB_H_240,ASV594,N,0,0
2016_S_SB_H_240,ASV595,N,0,0
2016_S_SB_H_240,ASV599,N,0,0
2016_S_SB_H_240,ASV601,N,0,0
2016_S_SB_H_240,ASV602,N,0,0
2016_S_SB_H_240,ASV603,N,0,0
2016_S_SB_H_240,ASV606,N,0,0
2016_S_SB_H_240,ASV609,N,0,0
2016_S_SB_H_240,ASV617,N,0,0
2016_S_SB_H_240,ASV620,N,0,0
2016_S_SB_H_240,ASV621,N,0,0
2016_S_SB_H_240,ASV629,N,0,0
2016_S_SB_H_240,ASV630,N,0,0
2016_S_SB_H_240,ASV635,N,0,0
2016_S_SB_H_240,ASV636,N,0,0
2016_S_SB_H_240,ASV641,N,0,0
2016_S_SB_H_240,ASV645,N,0,0
2016_S_SB_H_240,ASV646,N,0,0
2016_S_SB_H_240,ASV648,N,0,0
2016_S_SB_H_240,ASV649,N,0,0
2016_S_SB_H_240,ASV653,N,0,0
2016_S_SB_H_240,ASV657,N,0,0
2016_S_SB_H_240,ASV660,N,0,0
2016_S_SB_H_240,ASV661,N,0,0
